
time 05h 20m 05s, episodes 8966, frames 4.1M, mean epr 40.43, run loss 139.84
time 05h 21m 05s, episodes 8988, frames 4.2M, mean epr 46.85, run loss 152.57
time 05h 22m 05s, episodes 9022, frames 4.2M, mean epr 45.61, run loss 147.04
time 05h 23m 06s, episodes 9055, frames 4.2M, mean epr 39.89, run loss 136.18
time 05h 24m 06s, episodes 9084, frames 4.2M, mean epr 36.78, run loss 131.76
time 05h 25m 06s, episodes 9104, frames 4.2M, mean epr 36.00, run loss 131.50
time 05h 26m 07s, episodes 9119, frames 4.2M, mean epr 43.27, run loss 148.10
time 05h 27m 07s, episodes 9141, frames 4.2M, mean epr 62.03, run loss 182.73
time 05h 28m 08s, episodes 9163, frames 4.2M, mean epr 65.23, run loss 189.87
time 05h 29m 08s, episodes 9189, frames 4.3M, mean epr 63.59, run loss 191.50
time 05h 30m 10s, episodes 9198, frames 4.3M, mean epr 63.83, run loss 192.44
time 05h 31m 11s, episodes 9219, frames 4.3M, mean epr 80.83, run loss 220.38
time 05h 32m 12s, episodes 9236, frames 4.3M, mean epr 79.04, run loss 219.18
time 05h 33m 12s, episodes 9263, frames 4.3M, mean epr 82.95, run loss 225.02
time 05h 34m 13s, episodes 9306, frames 4.3M, mean epr 62.70, run loss 180.19
time 05h 35m 14s, episodes 9344, frames 4.3M, mean epr 47.28, run loss 144.23
time 05h 36m 14s, episodes 9369, frames 4.3M, mean epr 44.03, run loss 141.34
time 05h 37m 14s, episodes 9386, frames 4.4M, mean epr 47.93, run loss 151.74
time 05h 38m 15s, episodes 9402, frames 4.4M, mean epr 56.98, run loss 168.73
time 05h 39m 15s, episodes 9417, frames 4.4M, mean epr 66.72, run loss 185.75
time 05h 40m 16s, episodes 9438, frames 4.4M, mean epr 79.61, run loss 209.69
time 05h 41m 17s, episodes 9454, frames 4.4M, mean epr 82.34, run loss 216.22
time 05h 42m 17s, episodes 9471, frames 4.4M, mean epr 90.15, run loss 230.78
time 05h 43m 17s, episodes 9489, frames 4.4M, mean epr 85.76, run loss 222.47
time 05h 44m 18s, episodes 9513, frames 4.5M, mean epr 89.86, run loss 230.52
time 05h 45m 18s, episodes 9545, frames 4.5M, mean epr 75.39, run loss 203.83
time 05h 46m 18s, episodes 9568, frames 4.5M, mean epr 68.16, run loss 191.46
time 05h 47m 18s, episodes 9587, frames 4.5M, mean epr 69.09, run loss 195.01
time 05h 48m 19s, episodes 9609, frames 4.5M, mean epr 76.11, run loss 204.34
time 05h 49m 19s, episodes 9628, frames 4.5M, mean epr 76.50, run loss 203.72
time 05h 50m 19s, episodes 9652, frames 4.5M, mean epr 76.16, run loss 201.38
time 05h 51m 19s, episodes 9673, frames 4.5M, mean epr 77.51, run loss 206.05
time 05h 52m 20s, episodes 9699, frames 4.6M, mean epr 74.01, run loss 198.97
time 05h 53m 21s, episodes 9725, frames 4.6M, mean epr 66.32, run loss 188.87
time 05h 54m 22s, episodes 9759, frames 4.6M, mean epr 56.06, run loss 165.65
time 05h 55m 23s, episodes 9798, frames 4.6M, mean epr 43.87, run loss 138.87
time 05h 56m 23s, episodes 9836, frames 4.6M, mean epr 39.13, run loss 122.87
time 05h 57m 24s, episodes 9862, frames 4.6M, mean epr 39.01, run loss 128.44
time 05h 58m 24s, episodes 9888, frames 4.6M, mean epr 38.05, run loss 128.09
time 05h 59m 25s, episodes 9906, frames 4.6M, mean epr 40.13, run loss 135.69
time 06h 00m 25s, episodes 9926, frames 4.7M, mean epr 52.47, run loss 160.77
time 06h 01m 26s, episodes 9946, frames 4.7M, mean epr 60.33, run loss 176.86
time 06h 02m 26s, episodes 9962, frames 4.7M, mean epr 66.26, run loss 188.73
time 06h 03m 27s, episodes 9979, frames 4.7M, mean epr 72.76, run loss 198.20
time 06h 04m 28s, episodes 10006, frames 4.7M, mean epr 73.69, run loss 201.20
time 06h 05m 30s, episodes 10025, frames 4.7M, mean epr 70.73, run loss 194.91
time 06h 06m 30s, episodes 10045, frames 4.7M, mean epr 82.48, run loss 212.83
time 06h 07m 30s, episodes 10063, frames 4.8M, mean epr 78.97, run loss 208.57
time 06h 08m 31s, episodes 10088, frames 4.8M, mean epr 82.13, run loss 212.37
time 06h 09m 31s, episodes 10111, frames 4.8M, mean epr 76.94, run loss 205.46
time 06h 10m 33s, episodes 10123, frames 4.8M, mean epr 78.09, run loss 209.57
time 06h 11m 33s, episodes 10144, frames 4.8M, mean epr 92.00, run loss 235.63
time 06h 12m 34s, episodes 10164, frames 4.8M, mean epr 95.87, run loss 240.55
time 06h 13m 34s, episodes 10189, frames 4.8M, mean epr 89.00, run loss 225.98
time 06h 14m 34s, episodes 10205, frames 4.8M, mean epr 87.73, run loss 225.61
time 06h 15m 34s, episodes 10221, frames 4.9M, mean epr 91.54, run loss 234.10
time 06h 16m 36s, episodes 10238, frames 4.9M, mean epr 98.06, run loss 248.62
time 06h 17m 37s, episodes 10252, frames 4.9M, mean epr 97.85, run loss 249.67
time 06h 18m 38s, episodes 10266, frames 4.9M, mean epr 108.45, run loss 265.92
time 06h 19m 39s, episodes 10287, frames 4.9M, mean epr 112.64, run loss 273.78
time 06h 20m 40s, episodes 10303, frames 4.9M, mean epr 113.07, run loss 275.40
time 06h 21m 40s, episodes 10321, frames 4.9M, mean epr 115.63, run loss 279.17
time 06h 22m 41s, episodes 10347, frames 4.9M, mean epr 104.16, run loss 257.74
time 06h 23m 42s, episodes 10366, frames 5.0M, mean epr 95.99, run loss 243.76
time 06h 24m 42s, episodes 10399, frames 5.0M, mean epr 82.53, run loss 219.59
time 06h 25m 43s, episodes 10461, frames 5.0M, mean epr 49.49, run loss 144.70
time 06h 26m 43s, episodes 10494, frames 5.0M, mean epr 39.22, run loss 124.04
time 06h 27m 44s, episodes 10507, frames 5.0M, mean epr 42.76, run loss 135.91
time 06h 28m 45s, episodes 10524, frames 5.0M, mean epr 61.02, run loss 173.71
time 06h 29m 46s, episodes 10539, frames 5.0M, mean epr 71.08, run loss 195.62
time 06h 30m 47s, episodes 10559, frames 5.1M, mean epr 77.78, run loss 209.91
time 06h 31m 48s, episodes 10587, frames 5.1M, mean epr 72.09, run loss 199.45
time 06h 32m 49s, episodes 10604, frames 5.1M, mean epr 75.62, run loss 208.75
time 06h 33m 49s, episodes 10613, frames 5.1M, mean epr 87.48, run loss 229.44
time 06h 34m 50s, episodes 10631, frames 5.1M, mean epr 102.63, run loss 252.12
time 06h 35m 50s, episodes 10649, frames 5.1M, mean epr 103.00, run loss 251.15
time 06h 36m 50s, episodes 10672, frames 5.1M, mean epr 101.12, run loss 248.03
time 06h 37m 51s, episodes 10693, frames 5.1M, mean epr 89.51, run loss 232.02
time 06h 38m 52s, episodes 10709, frames 5.2M, mean epr 87.16, run loss 231.74
time 06h 39m 53s, episodes 10721, frames 5.2M, mean epr 94.56, run loss 246.24
time 06h 40m 54s, episodes 10740, frames 5.2M, mean epr 109.31, run loss 268.89
time 06h 41m 55s, episodes 10759, frames 5.2M, mean epr 108.24, run loss 267.99
time 06h 42m 55s, episodes 10773, frames 5.2M, mean epr 111.90, run loss 276.88
time 06h 43m 56s, episodes 10791, frames 5.2M, mean epr 113.98, run loss 281.01
time 06h 44m 58s, episodes 10805, frames 5.2M, mean epr 116.62, run loss 283.61
time 06h 45m 59s, episodes 10821, frames 5.2M, mean epr 123.81, run loss 299.22
time 06h 46m 59s, episodes 10835, frames 5.3M, mean epr 129.57, run loss 308.01
time 06h 48m 00s, episodes 10850, frames 5.3M, mean epr 131.50, run loss 309.62
time 06h 49m 01s, episodes 10871, frames 5.3M, mean epr 131.93, run loss 312.21
time 06h 50m 01s, episodes 10891, frames 5.3M, mean epr 123.42, run loss 294.52
time 06h 51m 02s, episodes 10912, frames 5.3M, mean epr 117.08, run loss 285.09
time 06h 52m 03s, episodes 10936, frames 5.3M, mean epr 104.76, run loss 261.96
time 06h 53m 03s, episodes 10958, frames 5.3M, mean epr 97.83, run loss 248.43
time 06h 54m 03s, episodes 10982, frames 5.4M, mean epr 90.82, run loss 234.99
time 06h 55m 03s, episodes 10998, frames 5.4M, mean epr 87.33, run loss 228.03
time 06h 56m 04s, episodes 11015, frames 5.4M, mean epr 100.22, run loss 242.05
time 06h 57m 05s, episodes 11038, frames 5.4M, mean epr 97.73, run loss 239.90
time 06h 58m 05s, episodes 11068, frames 5.4M, mean epr 81.73, run loss 212.65
time 06h 59m 05s, episodes 11096, frames 5.4M, mean epr 68.22, run loss 189.83
time 07h 00m 06s, episodes 11133, frames 5.4M, mean epr 54.86, run loss 165.43
time 07h 01m 06s, episodes 11156, frames 5.4M, mean epr 50.49, run loss 159.20
time 07h 02m 07s, episodes 11183, frames 5.5M, mean epr 47.20, run loss 157.09
time 07h 03m 08s, episodes 11198, frames 5.5M, mean epr 46.14, run loss 157.39
time 07h 04m 08s, episodes 11218, frames 5.5M, mean epr 60.34, run loss 175.27
time 07h 05m 09s, episodes 11242, frames 5.5M, mean epr 62.21, run loss 179.11
time 07h 06m 10s, episodes 11261, frames 5.5M, mean epr 62.24, run loss 178.68
time 07h 07m 11s, episodes 11277, frames 5.5M, mean epr 71.32, run loss 189.68
time 07h 08m 12s, episodes 11310, frames 5.5M, mean epr 75.73, run loss 191.07
time 07h 09m 12s, episodes 11352, frames 5.5M, mean epr 53.84, run loss 146.91
time 07h 10m 13s, episodes 11384, frames 5.6M, mean epr 44.55, run loss 131.30
time 07h 11m 14s, episodes 11409, frames 5.6M, mean epr 42.54, run loss 133.88
time 07h 12m 15s, episodes 11439, frames 5.6M, mean epr 41.77, run loss 134.92
time 07h 13m 16s, episodes 11468, frames 5.6M, mean epr 37.67, run loss 128.14
time 07h 14m 16s, episodes 11489, frames 5.6M, mean epr 36.96, run loss 129.47
time 07h 15m 17s, episodes 11506, frames 5.6M, mean epr 50.11, run loss 150.84
time 07h 16m 17s, episodes 11517, frames 5.6M, mean epr 56.71, run loss 160.92
time 07h 17m 18s, episodes 11531, frames 5.7M, mean epr 81.24, run loss 200.76
time 07h 18m 18s, episodes 11551, frames 5.7M, mean epr 94.24, run loss 223.04
time 07h 19m 18s, episodes 11561, frames 5.7M, mean epr 101.64, run loss 233.26
time 07h 20m 18s, episodes 11577, frames 5.7M, mean epr 114.94, run loss 255.19
time 07h 21m 19s, episodes 11594, frames 5.7M, mean epr 115.79, run loss 259.78
time 07h 22m 19s, episodes 11608, frames 5.7M, mean epr 124.18, run loss 272.38
time 07h 23m 20s, episodes 11623, frames 5.7M, mean epr 131.44, run loss 286.43
time 07h 24m 20s, episodes 11634, frames 5.7M, mean epr 142.60, run loss 307.40
time 07h 25m 21s, episodes 11646, frames 5.8M, mean epr 149.54, run loss 320.33
time 07h 26m 21s, episodes 11667, frames 5.8M, mean epr 148.55, run loss 319.56
time 07h 27m 23s, episodes 11685, frames 5.8M, mean epr 143.61, run loss 310.02
time 07h 28m 23s, episodes 11699, frames 5.8M, mean epr 144.21, run loss 311.33
time 07h 29m 23s, episodes 11715, frames 5.8M, mean epr 146.95, run loss 319.16
time 07h 30m 23s, episodes 11729, frames 5.8M, mean epr 142.92, run loss 313.25
time 07h 31m 23s, episodes 11745, frames 5.8M, mean epr 143.61, run loss 313.99
time 07h 32m 23s, episodes 11764, frames 5.8M, mean epr 139.51, run loss 304.92
time 07h 33m 24s, episodes 11781, frames 5.9M, mean epr 139.64, run loss 306.88
time 07h 34m 26s, episodes 11795, frames 5.9M, mean epr 142.84, run loss 313.07
time 07h 35m 26s, episodes 11809, frames 5.9M, mean epr 146.22, run loss 318.95
time 07h 36m 27s, episodes 11831, frames 5.9M, mean epr 137.59, run loss 305.66
time 07h 37m 27s, episodes 11841, frames 5.9M, mean epr 141.17, run loss 310.19
time 07h 38m 28s, episodes 11860, frames 5.9M, mean epr 145.06, run loss 313.04
time 07h 39m 29s, episodes 11879, frames 5.9M, mean epr 138.87, run loss 304.53
time 07h 40m 29s, episodes 11893, frames 6.0M, mean epr 136.33, run loss 299.33
time 07h 41m 30s, episodes 11903, frames 6.0M, mean epr 146.11, run loss 316.24
time 07h 42m 30s, episodes 11918, frames 6.0M, mean epr 153.95, run loss 328.23
time 07h 43m 31s, episodes 11937, frames 6.0M, mean epr 152.46, run loss 326.23

	6M frames: saved model

time 07h 44m 31s, episodes 11951, frames 6.0M, mean epr 148.04, run loss 319.85
time 07h 45m 31s, episodes 11971, frames 6.0M, mean epr 145.75, run loss 318.82
time 07h 46m 33s, episodes 11991, frames 6.0M, mean epr 133.02, run loss 298.30
time 07h 47m 33s, episodes 12009, frames 6.0M, mean epr 129.32, run loss 291.26
time 07h 48m 34s, episodes 12027, frames 6.1M, mean epr 130.78, run loss 293.60
time 07h 49m 34s, episodes 12041, frames 6.1M, mean epr 125.63, run loss 286.99
time 07h 50m 34s, episodes 12053, frames 6.1M, mean epr 134.69, run loss 300.81
time 07h 51m 35s, episodes 12068, frames 6.1M, mean epr 145.98, run loss 318.75
time 07h 52m 37s, episodes 12083, frames 6.1M, mean epr 149.98, run loss 324.32
time 07h 53m 38s, episodes 12096, frames 6.1M, mean epr 155.21, run loss 330.88
time 07h 54m 38s, episodes 12109, frames 6.1M, mean epr 157.76, run loss 335.21
time 07h 55m 39s, episodes 12124, frames 6.1M, mean epr 162.19, run loss 343.44
time 07h 56m 39s, episodes 12136, frames 6.2M, mean epr 161.13, run loss 343.33
time 07h 57m 40s, episodes 12155, frames 6.2M, mean epr 162.62, run loss 344.34
time 07h 58m 41s, episodes 12167, frames 6.2M, mean epr 159.63, run loss 337.99
time 07h 59m 41s, episodes 12188, frames 6.2M, mean epr 154.56, run loss 330.55
time 08h 00m 41s, episodes 12210, frames 6.2M, mean epr 137.74, run loss 304.33
time 08h 01m 42s, episodes 12226, frames 6.2M, mean epr 125.88, run loss 287.26
time 08h 02m 43s, episodes 12238, frames 6.2M, mean epr 135.15, run loss 303.91
time 08h 03m 45s, episodes 12257, frames 6.3M, mean epr 133.50, run loss 300.49
time 08h 04m 46s, episodes 12271, frames 6.3M, mean epr 142.38, run loss 311.78
time 08h 05m 47s, episodes 12284, frames 6.3M, mean epr 143.94, run loss 306.78
time 08h 06m 48s, episodes 12304, frames 6.3M, mean epr 146.91, run loss 305.30
time 08h 07m 48s, episodes 12325, frames 6.3M, mean epr 133.18, run loss 279.78
time 08h 08m 48s, episodes 12343, frames 6.3M, mean epr 130.25, run loss 269.66
time 08h 09m 48s, episodes 12361, frames 6.3M, mean epr 127.81, run loss 271.38
time 08h 10m 48s, episodes 12384, frames 6.3M, mean epr 119.11, run loss 257.96
time 08h 11m 48s, episodes 12407, frames 6.4M, mean epr 108.66, run loss 241.76
time 08h 12m 50s, episodes 12433, frames 6.4M, mean epr 99.70, run loss 226.27
time 08h 13m 51s, episodes 12448, frames 6.4M, mean epr 97.67, run loss 224.86
time 08h 14m 52s, episodes 12464, frames 6.4M, mean epr 107.84, run loss 242.31
time 08h 15m 52s, episodes 12480, frames 6.4M, mean epr 110.27, run loss 247.63
time 08h 16m 52s, episodes 12497, frames 6.4M, mean epr 117.86, run loss 259.87
time 08h 17m 53s, episodes 12517, frames 6.4M, mean epr 116.86, run loss 255.43
time 08h 18m 54s, episodes 12538, frames 6.4M, mean epr 110.38, run loss 243.93
time 08h 19m 54s, episodes 12560, frames 6.5M, mean epr 106.39, run loss 236.65
time 08h 20m 55s, episodes 12577, frames 6.5M, mean epr 103.19, run loss 231.23
time 08h 21m 55s, episodes 12602, frames 6.5M, mean epr 102.61, run loss 230.15
time 08h 22m 55s, episodes 12620, frames 6.5M, mean epr 97.18, run loss 224.44
time 08h 23m 56s, episodes 12637, frames 6.5M, mean epr 106.28, run loss 242.46
time 08h 24m 57s, episodes 12647, frames 6.5M, mean epr 114.80, run loss 257.16
time 08h 25m 57s, episodes 12671, frames 6.5M, mean epr 119.41, run loss 267.99
time 08h 26m 58s, episodes 12691, frames 6.6M, mean epr 105.79, run loss 246.87
time 08h 27m 58s, episodes 12708, frames 6.6M, mean epr 104.29, run loss 248.65
time 08h 28m 58s, episodes 12724, frames 6.6M, mean epr 114.86, run loss 265.12
time 08h 29m 59s, episodes 12747, frames 6.6M, mean epr 113.20, run loss 261.86
time 08h 30m 59s, episodes 12763, frames 6.6M, mean epr 114.05, run loss 261.67
time 08h 31m 59s, episodes 12775, frames 6.6M, mean epr 116.45, run loss 266.59
time 08h 32m 59s, episodes 12792, frames 6.6M, mean epr 124.61, run loss 279.54
time 08h 34m 00s, episodes 12804, frames 6.6M, mean epr 123.72, run loss 277.94
time 08h 35m 00s, episodes 12826, frames 6.7M, mean epr 124.48, run loss 280.14
time 08h 36m 01s, episodes 12852, frames 6.7M, mean epr 118.99, run loss 271.22
time 08h 37m 01s, episodes 12883, frames 6.7M, mean epr 96.65, run loss 229.12
time 08h 38m 01s, episodes 12906, frames 6.7M, mean epr 83.72, run loss 208.33
time 08h 39m 01s, episodes 12938, frames 6.7M, mean epr 70.45, run loss 182.63
time 08h 40m 02s, episodes 12965, frames 6.7M, mean epr 62.00, run loss 169.44
time 08h 41m 02s, episodes 12993, frames 6.7M, mean epr 56.34, run loss 159.09
time 08h 42m 03s, episodes 13020, frames 6.7M, mean epr 50.42, run loss 145.46
time 08h 43m 03s, episodes 13040, frames 6.8M, mean epr 62.53, run loss 162.42
time 08h 44m 03s, episodes 13065, frames 6.8M, mean epr 65.26, run loss 164.51
time 08h 45m 05s, episodes 13081, frames 6.8M, mean epr 75.44, run loss 178.46
time 08h 46m 06s, episodes 13094, frames 6.8M, mean epr 89.33, run loss 197.80
time 08h 47m 06s, episodes 13120, frames 6.8M, mean epr 93.05, run loss 201.45
time 08h 48m 07s, episodes 13148, frames 6.8M, mean epr 82.40, run loss 184.81
time 08h 49m 07s, episodes 13186, frames 6.8M, mean epr 66.39, run loss 158.76
time 08h 50m 08s, episodes 13229, frames 6.9M, mean epr 48.15, run loss 126.52
time 08h 51m 08s, episodes 13283, frames 6.9M, mean epr 32.09, run loss 92.32
time 08h 52m 09s, episodes 13327, frames 6.9M, mean epr 23.66, run loss 78.10
time 08h 53m 09s, episodes 13362, frames 6.9M, mean epr 21.09, run loss 77.76
time 08h 54m 09s, episodes 13389, frames 6.9M, mean epr 22.85, run loss 89.53
time 08h 55m 10s, episodes 13406, frames 6.9M, mean epr 29.38, run loss 105.08
time 08h 56m 10s, episodes 13425, frames 6.9M, mean epr 44.86, run loss 134.40
time 08h 57m 11s, episodes 13436, frames 6.9M, mean epr 51.48, run loss 148.21
time 08h 58m 12s, episodes 13453, frames 7.0M, mean epr 72.35, run loss 181.89
time 08h 59m 13s, episodes 13467, frames 7.0M, mean epr 84.91, run loss 203.41
time 09h 00m 13s, episodes 13479, frames 7.0M, mean epr 102.64, run loss 226.91
time 09h 01m 13s, episodes 13496, frames 7.0M, mean epr 116.84, run loss 248.58
time 09h 02m 14s, episodes 13516, frames 7.0M, mean epr 118.83, run loss 254.87
time 09h 03m 15s, episodes 13530, frames 7.0M, mean epr 114.69, run loss 248.72
time 09h 04m 16s, episodes 13549, frames 7.0M, mean epr 115.08, run loss 252.62
time 09h 05m 17s, episodes 13565, frames 7.0M, mean epr 111.90, run loss 249.51
time 09h 06m 18s, episodes 13586, frames 7.1M, mean epr 121.61, run loss 267.58
time 09h 07m 18s, episodes 13603, frames 7.1M, mean epr 118.84, run loss 265.57
time 09h 08m 18s, episodes 13618, frames 7.1M, mean epr 117.41, run loss 262.59
time 09h 09m 20s, episodes 13638, frames 7.1M, mean epr 117.07, run loss 263.00
time 09h 10m 21s, episodes 13650, frames 7.1M, mean epr 117.21, run loss 264.06
time 09h 11m 21s, episodes 13666, frames 7.1M, mean epr 123.70, run loss 274.42
time 09h 12m 22s, episodes 13688, frames 7.1M, mean epr 120.92, run loss 270.82
time 09h 13m 22s, episodes 13702, frames 7.2M, mean epr 123.59, run loss 277.37
time 09h 14m 22s, episodes 13718, frames 7.2M, mean epr 131.72, run loss 289.60
time 09h 15m 23s, episodes 13738, frames 7.2M, mean epr 126.36, run loss 280.09
time 09h 16m 24s, episodes 13753, frames 7.2M, mean epr 119.64, run loss 269.91
time 09h 17m 24s, episodes 13768, frames 7.2M, mean epr 127.62, run loss 280.50
time 09h 18m 25s, episodes 13782, frames 7.2M, mean epr 130.81, run loss 287.59
time 09h 19m 26s, episodes 13800, frames 7.2M, mean epr 133.49, run loss 293.64
time 09h 20m 27s, episodes 13817, frames 7.2M, mean epr 135.70, run loss 296.95
time 09h 21m 27s, episodes 13838, frames 7.3M, mean epr 130.70, run loss 285.87
time 09h 22m 27s, episodes 13852, frames 7.3M, mean epr 126.98, run loss 281.42
time 09h 23m 28s, episodes 13868, frames 7.3M, mean epr 130.11, run loss 284.15
time 09h 24m 29s, episodes 13884, frames 7.3M, mean epr 134.50, run loss 290.86
time 09h 25m 29s, episodes 13901, frames 7.3M, mean epr 135.83, run loss 294.25
time 09h 26m 29s, episodes 13915, frames 7.3M, mean epr 137.88, run loss 297.40
time 09h 27m 29s, episodes 13933, frames 7.3M, mean epr 139.82, run loss 298.98
time 09h 28m 30s, episodes 13953, frames 7.3M, mean epr 135.55, run loss 292.11
time 09h 29m 31s, episodes 13970, frames 7.4M, mean epr 130.83, run loss 281.89
time 09h 30m 31s, episodes 13987, frames 7.4M, mean epr 128.49, run loss 278.85
time 09h 31m 32s, episodes 14003, frames 7.4M, mean epr 127.74, run loss 279.70
time 09h 32m 32s, episodes 14026, frames 7.4M, mean epr 120.03, run loss 266.32
time 09h 33m 32s, episodes 14044, frames 7.4M, mean epr 115.26, run loss 259.43
time 09h 34m 33s, episodes 14065, frames 7.4M, mean epr 112.80, run loss 254.87
time 09h 35m 34s, episodes 14084, frames 7.4M, mean epr 106.53, run loss 249.02
time 09h 36m 34s, episodes 14095, frames 7.5M, mean epr 106.17, run loss 250.42
time 09h 37m 35s, episodes 14113, frames 7.5M, mean epr 123.35, run loss 279.86
time 09h 38m 36s, episodes 14126, frames 7.5M, mean epr 123.91, run loss 282.02
time 09h 39m 37s, episodes 14143, frames 7.5M, mean epr 131.09, run loss 296.53
time 09h 40m 37s, episodes 14155, frames 7.5M, mean epr 135.80, run loss 304.51
time 09h 41m 38s, episodes 14166, frames 7.5M, mean epr 148.70, run loss 322.27
time 09h 42m 39s, episodes 14180, frames 7.5M, mean epr 154.68, run loss 330.58
time 09h 43m 40s, episodes 14193, frames 7.5M, mean epr 159.03, run loss 335.25
time 09h 44m 41s, episodes 14211, frames 7.6M, mean epr 157.13, run loss 331.26
time 09h 45m 41s, episodes 14227, frames 7.6M, mean epr 158.51, run loss 333.62
time 09h 46m 42s, episodes 14248, frames 7.6M, mean epr 153.42, run loss 322.30
time 09h 47m 43s, episodes 14259, frames 7.6M, mean epr 148.14, run loss 314.99
time 09h 48m 43s, episodes 14272, frames 7.6M, mean epr 155.71, run loss 325.92
time 09h 49m 44s, episodes 14283, frames 7.6M, mean epr 160.65, run loss 331.69
time 09h 50m 45s, episodes 14300, frames 7.6M, mean epr 163.50, run loss 333.80
time 09h 51m 46s, episodes 14325, frames 7.6M, mean epr 150.30, run loss 314.20
time 09h 52m 46s, episodes 14355, frames 7.7M, mean epr 125.70, run loss 272.16
time 09h 53m 47s, episodes 14379, frames 7.7M, mean epr 105.32, run loss 242.13
time 09h 54m 47s, episodes 14407, frames 7.7M, mean epr 92.83, run loss 221.67
time 09h 55m 47s, episodes 14431, frames 7.7M, mean epr 79.05, run loss 198.76
time 09h 56m 47s, episodes 14470, frames 7.7M, mean epr 65.49, run loss 171.94
time 09h 57m 47s, episodes 14517, frames 7.7M, mean epr 44.86, run loss 130.11
time 09h 58m 47s, episodes 14560, frames 7.7M, mean epr 32.29, run loss 103.36
time 09h 59m 48s, episodes 14591, frames 7.8M, mean epr 29.71, run loss 101.12
time 10h 00m 48s, episodes 14620, frames 7.8M, mean epr 28.14, run loss 99.88
time 10h 01m 49s, episodes 14649, frames 7.8M, mean epr 31.57, run loss 108.61
time 10h 02m 50s, episodes 14676, frames 7.8M, mean epr 30.82, run loss 110.16
time 10h 03m 50s, episodes 14708, frames 7.8M, mean epr 31.20, run loss 110.76
time 10h 04m 51s, episodes 14737, frames 7.8M, mean epr 31.28, run loss 113.59
time 10h 05m 52s, episodes 14766, frames 7.8M, mean epr 29.70, run loss 110.30
time 10h 06m 52s, episodes 14786, frames 7.8M, mean epr 31.45, run loss 115.98
time 10h 07m 52s, episodes 14810, frames 7.9M, mean epr 40.73, run loss 132.96
time 10h 08m 53s, episodes 14843, frames 7.9M, mean epr 37.88, run loss 128.53
time 10h 09m 54s, episodes 14872, frames 7.9M, mean epr 36.21, run loss 125.41
time 10h 10m 55s, episodes 14899, frames 7.9M, mean epr 34.53, run loss 121.50
time 10h 11m 56s, episodes 14924, frames 7.9M, mean epr 34.97, run loss 123.61
time 10h 12m 56s, episodes 14943, frames 7.9M, mean epr 36.78, run loss 131.40
time 10h 13m 56s, episodes 14961, frames 7.9M, mean epr 45.41, run loss 147.12
time 10h 14m 56s, episodes 14976, frames 7.9M, mean epr 57.36, run loss 167.12
time 10h 15m 57s, episodes 14990, frames 8.0M, mean epr 67.11, run loss 183.11
time 10h 16m 58s, episodes 15008, frames 8.0M, mean epr 79.06, run loss 204.17
time 10h 17m 59s, episodes 15030, frames 8.0M, mean epr 85.01, run loss 213.52
time 10h 19m 00s, episodes 15047, frames 8.0M, mean epr 89.54, run loss 223.40

	8M frames: saved model

time 10h 20m 00s, episodes 15065, frames 8.0M, mean epr 94.50, run loss 232.97
time 10h 21m 00s, episodes 15077, frames 8.0M, mean epr 94.46, run loss 232.70
time 10h 22m 01s, episodes 15101, frames 8.0M, mean epr 99.56, run loss 239.15
time 10h 23m 01s, episodes 15132, frames 8.1M, mean epr 82.50, run loss 208.27
time 10h 24m 02s, episodes 15152, frames 8.1M, mean epr 74.13, run loss 194.01
time 10h 25m 02s, episodes 15164, frames 8.1M, mean epr 79.03, run loss 201.45
time 10h 26m 03s, episodes 15185, frames 8.1M, mean epr 87.51, run loss 213.73
time 10h 27m 03s, episodes 15196, frames 8.1M, mean epr 93.47, run loss 223.28
time 10h 28m 03s, episodes 15218, frames 8.1M, mean epr 101.14, run loss 234.27
time 10h 29m 04s, episodes 15235, frames 8.1M, mean epr 103.56, run loss 237.63
time 10h 30m 04s, episodes 15254, frames 8.1M, mean epr 102.94, run loss 234.55
time 10h 31m 05s, episodes 15270, frames 8.2M, mean epr 101.74, run loss 232.22
time 10h 32m 06s, episodes 15288, frames 8.2M, mean epr 116.00, run loss 254.34
time 10h 33m 07s, episodes 15300, frames 8.2M, mean epr 120.56, run loss 260.29
time 10h 34m 07s, episodes 15318, frames 8.2M, mean epr 126.91, run loss 270.56
time 10h 35m 09s, episodes 15329, frames 8.2M, mean epr 130.31, run loss 277.58
time 10h 36m 09s, episodes 15346, frames 8.2M, mean epr 140.46, run loss 294.07
time 10h 37m 10s, episodes 15362, frames 8.2M, mean epr 136.00, run loss 287.87
time 10h 38m 10s, episodes 15375, frames 8.2M, mean epr 145.10, run loss 301.23
time 10h 39m 10s, episodes 15385, frames 8.3M, mean epr 154.10, run loss 312.96
time 10h 40m 10s, episodes 15401, frames 8.3M, mean epr 165.81, run loss 331.35
time 10h 41m 10s, episodes 15425, frames 8.3M, mean epr 145.47, run loss 299.55
time 10h 42m 11s, episodes 15450, frames 8.3M, mean epr 126.35, run loss 269.07
time 10h 43m 12s, episodes 15474, frames 8.3M, mean epr 110.44, run loss 245.48
time 10h 44m 12s, episodes 15484, frames 8.3M, mean epr 114.81, run loss 255.14
time 10h 45m 12s, episodes 15502, frames 8.3M, mean epr 123.47, run loss 265.41
time 10h 46m 13s, episodes 15517, frames 8.4M, mean epr 122.39, run loss 265.91
time 10h 47m 14s, episodes 15532, frames 8.4M, mean epr 131.70, run loss 280.52
