
time 03h 20m 35s, episodes 10399, frames 4.5M, mean epr 0.00, run loss -3.15
time 03h 21m 35s, episodes 10453, frames 4.5M, mean epr 0.00, run loss -3.20
time 03h 22m 35s, episodes 10504, frames 4.5M, mean epr 0.00, run loss -3.01
time 03h 23m 35s, episodes 10555, frames 4.5M, mean epr 0.00, run loss -3.04
time 03h 24m 36s, episodes 10608, frames 4.6M, mean epr 0.00, run loss -3.08
time 03h 25m 37s, episodes 10664, frames 4.6M, mean epr 0.00, run loss -2.95
time 03h 26m 38s, episodes 10719, frames 4.6M, mean epr 0.00, run loss -2.88
time 03h 27m 39s, episodes 10777, frames 4.6M, mean epr 0.00, run loss -2.90
time 03h 28m 40s, episodes 10827, frames 4.6M, mean epr 0.00, run loss -3.00
time 03h 29m 40s, episodes 10888, frames 4.6M, mean epr 0.00, run loss -2.90
time 03h 30m 41s, episodes 10946, frames 4.6M, mean epr 0.00, run loss -2.82
time 03h 31m 42s, episodes 11004, frames 4.6M, mean epr 0.00, run loss -2.80
time 03h 32m 42s, episodes 11061, frames 4.7M, mean epr 0.00, run loss -2.87
time 03h 33m 43s, episodes 11108, frames 4.7M, mean epr 0.00, run loss -3.09
time 03h 34m 43s, episodes 11159, frames 4.7M, mean epr 0.00, run loss -3.01
time 03h 35m 43s, episodes 11210, frames 4.7M, mean epr 0.00, run loss -3.12
time 03h 36m 43s, episodes 11261, frames 4.7M, mean epr 0.00, run loss -3.11
time 03h 37m 43s, episodes 11313, frames 4.7M, mean epr 0.00, run loss -2.90
time 03h 38m 44s, episodes 11367, frames 4.7M, mean epr 0.00, run loss -3.01
time 03h 39m 44s, episodes 11421, frames 4.7M, mean epr 0.00, run loss -3.02
time 03h 40m 45s, episodes 11479, frames 4.8M, mean epr 0.00, run loss -2.90
time 03h 41m 45s, episodes 11532, frames 4.8M, mean epr 0.00, run loss -2.91
time 03h 42m 45s, episodes 11582, frames 4.8M, mean epr 0.00, run loss -2.98
time 03h 43m 45s, episodes 11634, frames 4.8M, mean epr 0.00, run loss -3.12
time 03h 44m 46s, episodes 11689, frames 4.8M, mean epr 0.00, run loss -2.96
time 03h 45m 46s, episodes 11739, frames 4.8M, mean epr 0.00, run loss -3.14
time 03h 46m 47s, episodes 11803, frames 4.8M, mean epr 0.00, run loss -2.91
time 03h 47m 47s, episodes 11856, frames 4.8M, mean epr 0.00, run loss -2.90
time 03h 48m 49s, episodes 11911, frames 4.9M, mean epr 0.00, run loss -2.93
time 03h 49m 49s, episodes 11962, frames 4.9M, mean epr 0.00, run loss -2.94
time 03h 50m 49s, episodes 12008, frames 4.9M, mean epr 0.00, run loss -3.10
time 03h 51m 49s, episodes 12057, frames 4.9M, mean epr 0.00, run loss -3.17
time 03h 52m 49s, episodes 12107, frames 4.9M, mean epr 0.00, run loss -3.12
time 03h 53m 50s, episodes 12153, frames 4.9M, mean epr 0.00, run loss -3.25
time 03h 54m 50s, episodes 12210, frames 4.9M, mean epr 0.00, run loss -3.14
time 03h 55m 51s, episodes 12257, frames 4.9M, mean epr 0.00, run loss -3.16
time 03h 56m 52s, episodes 12309, frames 5.0M, mean epr 0.00, run loss -3.22
time 03h 57m 53s, episodes 12368, frames 5.0M, mean epr 0.00, run loss -2.96
time 03h 58m 53s, episodes 12417, frames 5.0M, mean epr 0.00, run loss -3.06
time 03h 59m 53s, episodes 12470, frames 5.0M, mean epr 0.00, run loss -3.04
time 04h 00m 53s, episodes 12525, frames 5.0M, mean epr 0.00, run loss -3.00
time 04h 01m 55s, episodes 12576, frames 5.0M, mean epr 0.00, run loss -3.01
time 04h 02m 55s, episodes 12624, frames 5.0M, mean epr 0.00, run loss -3.05
time 04h 03m 55s, episodes 12678, frames 5.0M, mean epr 0.00, run loss -2.94
time 04h 04m 55s, episodes 12732, frames 5.1M, mean epr 0.00, run loss -3.09
time 04h 05m 55s, episodes 12790, frames 5.1M, mean epr 0.00, run loss -2.97
time 04h 06m 56s, episodes 12836, frames 5.1M, mean epr 0.00, run loss -3.06
time 04h 07m 56s, episodes 12896, frames 5.1M, mean epr 0.00, run loss -2.99
time 04h 08m 57s, episodes 12949, frames 5.1M, mean epr 0.00, run loss -2.93
time 04h 09m 58s, episodes 13000, frames 5.1M, mean epr 0.00, run loss -3.08
time 04h 10m 58s, episodes 13051, frames 5.1M, mean epr 0.00, run loss -3.02
time 04h 11m 58s, episodes 13098, frames 5.1M, mean epr 0.00, run loss -3.12
time 04h 12m 58s, episodes 13153, frames 5.2M, mean epr 0.00, run loss -3.06
time 04h 13m 58s, episodes 13202, frames 5.2M, mean epr 0.00, run loss -3.05
time 04h 14m 59s, episodes 13258, frames 5.2M, mean epr 0.00, run loss -3.06
time 04h 15m 59s, episodes 13310, frames 5.2M, mean epr 0.00, run loss -2.98
time 04h 17m 00s, episodes 13362, frames 5.2M, mean epr 0.00, run loss -3.04
time 04h 18m 00s, episodes 13424, frames 5.2M, mean epr 0.00, run loss -2.84
time 04h 19m 01s, episodes 13476, frames 5.2M, mean epr 0.00, run loss -2.83
time 04h 20m 01s, episodes 13533, frames 5.2M, mean epr 0.00, run loss -2.84
time 04h 21m 02s, episodes 13582, frames 5.3M, mean epr 0.00, run loss -3.03
time 04h 22m 02s, episodes 13633, frames 5.3M, mean epr 0.00, run loss -3.02
time 04h 23m 03s, episodes 13689, frames 5.3M, mean epr 0.00, run loss -2.96
time 04h 24m 04s, episodes 13737, frames 5.3M, mean epr 0.00, run loss -3.10
time 04h 25m 04s, episodes 13798, frames 5.3M, mean epr 0.00, run loss -2.97
time 04h 26m 05s, episodes 13851, frames 5.3M, mean epr 0.00, run loss -2.98
time 04h 27m 05s, episodes 13913, frames 5.3M, mean epr 0.00, run loss -2.80
time 04h 28m 06s, episodes 13963, frames 5.3M, mean epr 0.00, run loss -2.98
time 04h 29m 07s, episodes 14011, frames 5.4M, mean epr 0.00, run loss -3.04
time 04h 30m 07s, episodes 14062, frames 5.4M, mean epr 0.00, run loss -3.14
time 04h 31m 07s, episodes 14109, frames 5.4M, mean epr 0.00, run loss -3.08
time 04h 32m 09s, episodes 14162, frames 5.4M, mean epr 0.00, run loss -3.10
time 04h 33m 09s, episodes 14213, frames 5.4M, mean epr 0.00, run loss -3.16
time 04h 34m 09s, episodes 14266, frames 5.4M, mean epr 0.00, run loss -3.07
time 04h 35m 10s, episodes 14320, frames 5.4M, mean epr 0.00, run loss -2.96
time 04h 36m 11s, episodes 14384, frames 5.4M, mean epr 0.00, run loss -2.87
time 04h 37m 12s, episodes 14441, frames 5.5M, mean epr 0.00, run loss -2.83
time 04h 38m 12s, episodes 14488, frames 5.5M, mean epr 0.00, run loss -2.95
time 04h 39m 12s, episodes 14545, frames 5.5M, mean epr 0.00, run loss -2.92
time 04h 40m 13s, episodes 14602, frames 5.5M, mean epr 0.00, run loss -2.97
time 04h 41m 13s, episodes 14650, frames 5.5M, mean epr 0.00, run loss -2.99
time 04h 42m 14s, episodes 14709, frames 5.5M, mean epr 0.00, run loss -3.01
time 04h 43m 14s, episodes 14769, frames 5.5M, mean epr 0.00, run loss -2.85
time 04h 44m 15s, episodes 14827, frames 5.5M, mean epr 0.00, run loss -2.76
time 04h 45m 15s, episodes 14876, frames 5.6M, mean epr 0.00, run loss -2.83
time 04h 46m 15s, episodes 14924, frames 5.6M, mean epr 0.00, run loss -2.96
time 04h 47m 16s, episodes 14978, frames 5.6M, mean epr 0.00, run loss -3.00
time 04h 48m 16s, episodes 15033, frames 5.6M, mean epr 0.00, run loss -3.02
time 04h 49m 17s, episodes 15082, frames 5.6M, mean epr 0.00, run loss -3.15
time 04h 50m 17s, episodes 15137, frames 5.6M, mean epr 0.00, run loss -3.04
time 04h 51m 18s, episodes 15183, frames 5.6M, mean epr 0.00, run loss -3.18
time 04h 52m 18s, episodes 15239, frames 5.6M, mean epr 0.00, run loss -3.01
time 04h 53m 19s, episodes 15290, frames 5.7M, mean epr 0.00, run loss -3.06
time 04h 54m 19s, episodes 15341, frames 5.7M, mean epr 0.00, run loss -3.04
time 04h 55m 19s, episodes 15395, frames 5.7M, mean epr 0.00, run loss -3.06
time 04h 56m 20s, episodes 15451, frames 5.7M, mean epr 0.00, run loss -3.08
time 04h 57m 20s, episodes 15503, frames 5.7M, mean epr 0.00, run loss -3.00
time 04h 58m 20s, episodes 15557, frames 5.7M, mean epr 0.00, run loss -3.15
time 04h 59m 22s, episodes 15604, frames 5.7M, mean epr 0.00, run loss -3.18
time 05h 00m 22s, episodes 15658, frames 5.7M, mean epr 0.00, run loss -3.18
time 05h 01m 22s, episodes 15711, frames 5.8M, mean epr 0.00, run loss -3.14
time 05h 02m 23s, episodes 15759, frames 5.8M, mean epr 0.00, run loss -3.12
time 05h 03m 23s, episodes 15813, frames 5.8M, mean epr 0.00, run loss -2.97
time 05h 04m 23s, episodes 15864, frames 5.8M, mean epr 0.00, run loss -3.05
time 05h 05m 23s, episodes 15916, frames 5.8M, mean epr 0.00, run loss -3.08
time 05h 06m 23s, episodes 15967, frames 5.8M, mean epr 0.00, run loss -3.13
time 05h 07m 23s, episodes 16017, frames 5.8M, mean epr 0.00, run loss -3.18
time 05h 08m 23s, episodes 16078, frames 5.8M, mean epr 0.00, run loss -2.93
time 05h 09m 25s, episodes 16134, frames 5.9M, mean epr 0.00, run loss -2.93
time 05h 10m 25s, episodes 16189, frames 5.9M, mean epr 0.00, run loss -2.94
time 05h 11m 26s, episodes 16239, frames 5.9M, mean epr 0.00, run loss -3.07
time 05h 12m 26s, episodes 16286, frames 5.9M, mean epr 0.00, run loss -3.17
time 05h 13m 26s, episodes 16340, frames 5.9M, mean epr 0.00, run loss -3.08
time 05h 14m 27s, episodes 16391, frames 5.9M, mean epr 0.00, run loss -3.03
time 05h 15m 27s, episodes 16445, frames 5.9M, mean epr 0.00, run loss -2.91
time 05h 16m 27s, episodes 16499, frames 5.9M, mean epr 0.00, run loss -2.93
time 05h 17m 27s, episodes 16551, frames 6.0M, mean epr 0.00, run loss -2.90
time 05h 18m 27s, episodes 16601, frames 6.0M, mean epr 0.00, run loss -3.04
time 05h 19m 28s, episodes 16658, frames 6.0M, mean epr 0.00, run loss -2.90
time 05h 20m 29s, episodes 16714, frames 6.0M, mean epr 0.00, run loss -2.89

	6M frames: saved model

time 05h 21m 30s, episodes 16767, frames 6.0M, mean epr 0.00, run loss -3.07
time 05h 22m 30s, episodes 16816, frames 6.0M, mean epr 0.00, run loss -3.02
time 05h 23m 30s, episodes 16867, frames 6.0M, mean epr 0.00, run loss -3.11
time 05h 24m 31s, episodes 16918, frames 6.0M, mean epr 0.00, run loss -3.06
time 05h 25m 31s, episodes 16972, frames 6.1M, mean epr 0.00, run loss -3.08
time 05h 26m 32s, episodes 17030, frames 6.1M, mean epr 0.00, run loss -3.00
time 05h 27m 32s, episodes 17076, frames 6.1M, mean epr 0.00, run loss -3.08
time 05h 28m 32s, episodes 17129, frames 6.1M, mean epr 0.00, run loss -2.91
time 05h 29m 33s, episodes 17181, frames 6.1M, mean epr 0.00, run loss -3.03
time 05h 30m 33s, episodes 17234, frames 6.1M, mean epr 0.00, run loss -3.01
time 05h 31m 33s, episodes 17283, frames 6.1M, mean epr 0.00, run loss -3.05
time 05h 32m 34s, episodes 17337, frames 6.1M, mean epr 0.00, run loss -3.07
time 05h 33m 35s, episodes 17392, frames 6.2M, mean epr 0.00, run loss -2.90
time 05h 34m 35s, episodes 17448, frames 6.2M, mean epr 0.00, run loss -2.93
time 05h 35m 36s, episodes 17503, frames 6.2M, mean epr 0.00, run loss -3.01
time 05h 36m 37s, episodes 17558, frames 6.2M, mean epr 0.00, run loss -2.99
time 05h 37m 38s, episodes 17607, frames 6.2M, mean epr 0.00, run loss -3.05
time 05h 38m 38s, episodes 17663, frames 6.2M, mean epr 0.00, run loss -3.06
time 05h 39m 38s, episodes 17717, frames 6.2M, mean epr 0.00, run loss -2.94
time 05h 40m 39s, episodes 17775, frames 6.2M, mean epr 0.00, run loss -2.88
time 05h 41m 41s, episodes 17832, frames 6.3M, mean epr 0.00, run loss -2.82
time 05h 42m 42s, episodes 17884, frames 6.3M, mean epr 0.00, run loss -2.87
time 05h 43m 43s, episodes 17941, frames 6.3M, mean epr 0.00, run loss -2.88
time 05h 44m 43s, episodes 17992, frames 6.3M, mean epr 0.00, run loss -2.93
time 05h 45m 43s, episodes 18043, frames 6.3M, mean epr 0.00, run loss -3.03
time 05h 46m 44s, episodes 18105, frames 6.3M, mean epr 0.00, run loss -2.82
time 05h 47m 45s, episodes 18161, frames 6.3M, mean epr 0.00, run loss -2.76
time 05h 48m 46s, episodes 18222, frames 6.4M, mean epr 0.00, run loss -2.80
time 05h 49m 47s, episodes 18280, frames 6.4M, mean epr 0.00, run loss -2.76
time 05h 50m 48s, episodes 18332, frames 6.4M, mean epr 0.00, run loss -2.86
time 05h 51m 49s, episodes 18382, frames 6.4M, mean epr 0.00, run loss -2.95
time 05h 52m 50s, episodes 18437, frames 6.4M, mean epr 0.00, run loss -3.01
time 05h 53m 51s, episodes 18488, frames 6.4M, mean epr 0.00, run loss -3.03
time 05h 54m 51s, episodes 18539, frames 6.4M, mean epr 0.00, run loss -3.02
time 05h 55m 51s, episodes 18592, frames 6.4M, mean epr 0.00, run loss -3.06
time 05h 56m 51s, episodes 18635, frames 6.5M, mean epr 0.00, run loss -3.08
time 05h 57m 51s, episodes 18690, frames 6.5M, mean epr 0.00, run loss -3.11
time 05h 58m 51s, episodes 18745, frames 6.5M, mean epr 0.00, run loss -3.00
time 05h 59m 52s, episodes 18794, frames 6.5M, mean epr 0.00, run loss -3.09
time 06h 00m 53s, episodes 18848, frames 6.5M, mean epr 0.00, run loss -3.04
time 06h 01m 53s, episodes 18903, frames 6.5M, mean epr 0.00, run loss -3.03
time 06h 02m 54s, episodes 18956, frames 6.5M, mean epr 0.00, run loss -2.96
time 06h 03m 54s, episodes 19010, frames 6.5M, mean epr 0.00, run loss -3.05
time 06h 04m 54s, episodes 19063, frames 6.6M, mean epr 0.00, run loss -2.96
time 06h 05m 54s, episodes 19121, frames 6.6M, mean epr 0.00, run loss -2.91
time 06h 06m 54s, episodes 19177, frames 6.6M, mean epr 0.00, run loss -2.82
time 06h 07m 55s, episodes 19230, frames 6.6M, mean epr 0.00, run loss -3.05
time 06h 08m 55s, episodes 19280, frames 6.6M, mean epr 0.00, run loss -2.97
time 06h 09m 56s, episodes 19338, frames 6.6M, mean epr 0.00, run loss -2.97
time 06h 10m 58s, episodes 19386, frames 6.6M, mean epr 0.00, run loss -3.05
time 06h 11m 59s, episodes 19441, frames 6.6M, mean epr 0.00, run loss -3.07
time 06h 12m 59s, episodes 19500, frames 6.7M, mean epr 0.00, run loss -2.95
time 06h 13m 59s, episodes 19554, frames 6.7M, mean epr 0.00, run loss -2.83
time 06h 14m 59s, episodes 19606, frames 6.7M, mean epr 0.00, run loss -2.99
time 06h 15m 59s, episodes 19655, frames 6.7M, mean epr 0.00, run loss -3.14
time 06h 17m 00s, episodes 19709, frames 6.7M, mean epr 0.00, run loss -3.10
time 06h 18m 01s, episodes 19768, frames 6.7M, mean epr 0.00, run loss -2.98
time 06h 19m 01s, episodes 19816, frames 6.7M, mean epr 0.00, run loss -3.09
time 06h 20m 02s, episodes 19862, frames 6.7M, mean epr 0.00, run loss -3.22
time 06h 21m 02s, episodes 19923, frames 6.8M, mean epr 0.00, run loss -3.05
time 06h 22m 04s, episodes 19982, frames 6.8M, mean epr 0.00, run loss -2.87
time 06h 23m 04s, episodes 20029, frames 6.8M, mean epr 0.00, run loss -2.98
time 06h 24m 04s, episodes 20092, frames 6.8M, mean epr 0.00, run loss -2.87
time 06h 25m 05s, episodes 20151, frames 6.8M, mean epr 0.00, run loss -2.70
time 06h 26m 05s, episodes 20206, frames 6.8M, mean epr 0.00, run loss -2.80
time 06h 27m 06s, episodes 20264, frames 6.8M, mean epr 0.00, run loss -2.79
time 06h 28m 07s, episodes 20314, frames 6.8M, mean epr 0.00, run loss -2.96
time 06h 29m 08s, episodes 20375, frames 6.9M, mean epr 0.00, run loss -2.82
time 06h 30m 08s, episodes 20429, frames 6.9M, mean epr 0.00, run loss -2.75
time 06h 31m 09s, episodes 20483, frames 6.9M, mean epr 0.00, run loss -2.93
time 06h 32m 09s, episodes 20540, frames 6.9M, mean epr 0.00, run loss -2.80
time 06h 33m 09s, episodes 20604, frames 6.9M, mean epr 0.00, run loss -2.75
time 06h 34m 10s, episodes 20664, frames 6.9M, mean epr 0.00, run loss -2.79
time 06h 35m 11s, episodes 20718, frames 6.9M, mean epr 0.00, run loss -2.86
time 06h 36m 11s, episodes 20767, frames 6.9M, mean epr 0.00, run loss -2.89
time 06h 37m 12s, episodes 20816, frames 7.0M, mean epr 0.00, run loss -2.99
time 06h 38m 12s, episodes 20867, frames 7.0M, mean epr 0.00, run loss -3.09
time 06h 39m 12s, episodes 20922, frames 7.0M, mean epr 0.00, run loss -2.98
time 06h 40m 14s, episodes 20974, frames 7.0M, mean epr 0.00, run loss -3.05
time 06h 41m 15s, episodes 21030, frames 7.0M, mean epr 0.00, run loss -3.00
time 06h 42m 15s, episodes 21089, frames 7.0M, mean epr 0.00, run loss -2.84
time 06h 43m 15s, episodes 21138, frames 7.0M, mean epr 0.00, run loss -2.96
time 06h 44m 15s, episodes 21190, frames 7.0M, mean epr 0.00, run loss -3.04
time 06h 45m 16s, episodes 21244, frames 7.1M, mean epr 0.00, run loss -2.96
time 06h 46m 16s, episodes 21302, frames 7.1M, mean epr 0.00, run loss -2.82
time 06h 47m 17s, episodes 21353, frames 7.1M, mean epr 0.00, run loss -2.90
time 06h 48m 17s, episodes 21403, frames 7.1M, mean epr 0.00, run loss -3.08
time 06h 49m 17s, episodes 21454, frames 7.1M, mean epr 0.00, run loss -3.01
time 06h 50m 17s, episodes 21504, frames 7.1M, mean epr 0.00, run loss -3.01
time 06h 51m 18s, episodes 21555, frames 7.1M, mean epr 0.00, run loss -3.17
time 06h 52m 19s, episodes 21604, frames 7.1M, mean epr 0.00, run loss -3.13
time 06h 53m 19s, episodes 21662, frames 7.2M, mean epr 0.00, run loss -3.02
time 06h 54m 19s, episodes 21711, frames 7.2M, mean epr 0.00, run loss -3.06
time 06h 55m 20s, episodes 21759, frames 7.2M, mean epr 0.00, run loss -3.28
time 06h 56m 21s, episodes 21811, frames 7.2M, mean epr 0.00, run loss -3.14
time 06h 57m 21s, episodes 21866, frames 7.2M, mean epr 0.00, run loss -3.09
time 06h 58m 23s, episodes 21922, frames 7.2M, mean epr 0.00, run loss -2.99
time 06h 59m 24s, episodes 21975, frames 7.2M, mean epr 0.00, run loss -3.08
time 07h 00m 25s, episodes 22027, frames 7.2M, mean epr 0.00, run loss -3.00
time 07h 01m 25s, episodes 22078, frames 7.3M, mean epr 0.00, run loss -3.01
time 07h 02m 25s, episodes 22136, frames 7.3M, mean epr 0.00, run loss -2.98
time 07h 03m 26s, episodes 22191, frames 7.3M, mean epr 0.00, run loss -2.94
time 07h 04m 26s, episodes 22247, frames 7.3M, mean epr 0.00, run loss -2.87
time 07h 05m 26s, episodes 22305, frames 7.3M, mean epr 0.00, run loss -2.81
time 07h 06m 27s, episodes 22366, frames 7.3M, mean epr 0.00, run loss -2.75
time 07h 07m 28s, episodes 22423, frames 7.3M, mean epr 0.00, run loss -2.68
time 07h 08m 28s, episodes 22476, frames 7.3M, mean epr 0.00, run loss -2.82
time 07h 09m 28s, episodes 22531, frames 7.4M, mean epr 0.00, run loss -2.89
time 07h 10m 29s, episodes 22588, frames 7.4M, mean epr 0.00, run loss -2.90
time 07h 11m 29s, episodes 22638, frames 7.4M, mean epr 0.00, run loss -2.92
time 07h 12m 30s, episodes 22688, frames 7.4M, mean epr 0.00, run loss -3.09
time 07h 13m 30s, episodes 22738, frames 7.4M, mean epr 0.00, run loss -3.05
time 07h 14m 30s, episodes 22792, frames 7.4M, mean epr 0.00, run loss -3.00
time 07h 15m 31s, episodes 22840, frames 7.4M, mean epr 0.00, run loss -3.13
time 07h 16m 31s, episodes 22892, frames 7.4M, mean epr 0.00, run loss -3.09
time 07h 17m 31s, episodes 22942, frames 7.5M, mean epr 0.00, run loss -3.11
time 07h 18m 32s, episodes 23000, frames 7.5M, mean epr 0.00, run loss -3.09
time 07h 19m 32s, episodes 23051, frames 7.5M, mean epr 0.00, run loss -3.05
time 07h 20m 32s, episodes 23105, frames 7.5M, mean epr 0.00, run loss -3.00
time 07h 21m 32s, episodes 23164, frames 7.5M, mean epr 0.00, run loss -2.84
time 07h 22m 32s, episodes 23221, frames 7.5M, mean epr 0.00, run loss -2.84
time 07h 23m 33s, episodes 23276, frames 7.5M, mean epr 0.00, run loss -3.02
time 07h 24m 33s, episodes 23333, frames 7.5M, mean epr 0.00, run loss -2.94
time 07h 25m 33s, episodes 23392, frames 7.6M, mean epr 0.00, run loss -2.88
time 07h 26m 33s, episodes 23447, frames 7.6M, mean epr 0.00, run loss -2.82
time 07h 27m 33s, episodes 23506, frames 7.6M, mean epr 0.00, run loss -2.89
time 07h 28m 33s, episodes 23561, frames 7.6M, mean epr 0.00, run loss -2.86
time 07h 29m 33s, episodes 23620, frames 7.6M, mean epr 0.00, run loss -2.84
time 07h 30m 33s, episodes 23664, frames 7.6M, mean epr 0.00, run loss -2.98
time 07h 31m 34s, episodes 23721, frames 7.6M, mean epr 0.00, run loss -3.03
time 07h 32m 34s, episodes 23784, frames 7.7M, mean epr 0.00, run loss -2.89
time 07h 33m 34s, episodes 23844, frames 7.7M, mean epr 0.00, run loss -2.78
time 07h 34m 34s, episodes 23897, frames 7.7M, mean epr 0.00, run loss -2.89
time 07h 35m 36s, episodes 23952, frames 7.7M, mean epr 0.00, run loss -2.94
time 07h 36m 36s, episodes 24003, frames 7.7M, mean epr 0.00, run loss -2.98
time 07h 37m 37s, episodes 24061, frames 7.7M, mean epr 0.00, run loss -2.89
time 07h 38m 37s, episodes 24113, frames 7.7M, mean epr 0.00, run loss -2.95
time 07h 39m 37s, episodes 24167, frames 7.7M, mean epr 0.00, run loss -3.02
time 07h 40m 37s, episodes 24222, frames 7.8M, mean epr 0.00, run loss -2.98
time 07h 41m 37s, episodes 24272, frames 7.8M, mean epr 0.00, run loss -3.01
time 07h 42m 38s, episodes 24329, frames 7.8M, mean epr 0.00, run loss -2.97
time 07h 43m 39s, episodes 24382, frames 7.8M, mean epr 0.00, run loss -3.01
time 07h 44m 39s, episodes 24429, frames 7.8M, mean epr 0.00, run loss -3.20
time 07h 45m 39s, episodes 24487, frames 7.8M, mean epr 0.00, run loss -3.05
time 07h 46m 40s, episodes 24534, frames 7.8M, mean epr 0.00, run loss -3.12
time 07h 47m 41s, episodes 24593, frames 7.8M, mean epr 0.00, run loss -3.00
time 07h 48m 41s, episodes 24645, frames 7.9M, mean epr 0.00, run loss -3.05
time 07h 49m 41s, episodes 24704, frames 7.9M, mean epr 0.00, run loss -2.96
time 07h 50m 41s, episodes 24759, frames 7.9M, mean epr 0.00, run loss -2.83
time 07h 51m 41s, episodes 24810, frames 7.9M, mean epr 0.00, run loss -3.01
time 07h 52m 41s, episodes 24872, frames 7.9M, mean epr 0.00, run loss -2.96
time 07h 53m 41s, episodes 24936, frames 7.9M, mean epr 0.00, run loss -2.71
time 07h 54m 41s, episodes 24982, frames 7.9M, mean epr 0.00, run loss -2.91
time 07h 55m 41s, episodes 25038, frames 7.9M, mean epr 0.00, run loss -2.94
time 07h 56m 43s, episodes 25096, frames 8.0M, mean epr 0.00, run loss -2.87
time 07h 57m 43s, episodes 25154, frames 8.0M, mean epr 0.00, run loss -2.85
time 07h 58m 43s, episodes 25211, frames 8.0M, mean epr 0.00, run loss -2.91
time 07h 59m 43s, episodes 25265, frames 8.0M, mean epr 0.00, run loss -2.85

	8M frames: saved model

time 08h 00m 44s, episodes 25324, frames 8.0M, mean epr 0.00, run loss -2.85
time 08h 01m 44s, episodes 25377, frames 8.0M, mean epr 0.00, run loss -2.85
time 08h 02m 45s, episodes 25430, frames 8.0M, mean epr 0.00, run loss -2.93
time 08h 03m 45s, episodes 25486, frames 8.0M, mean epr 0.00, run loss -2.93
time 08h 04m 45s, episodes 25548, frames 8.1M, mean epr 0.00, run loss -2.92
time 08h 05m 46s, episodes 25600, frames 8.1M, mean epr 0.00, run loss -2.99
time 08h 06m 46s, episodes 25652, frames 8.1M, mean epr 0.00, run loss -3.00
time 08h 07m 46s, episodes 25705, frames 8.1M, mean epr 0.00, run loss -3.01
time 08h 08m 47s, episodes 25754, frames 8.1M, mean epr 0.00, run loss -3.08
time 08h 09m 47s, episodes 25807, frames 8.1M, mean epr 0.00, run loss -3.15
time 08h 10m 48s, episodes 25859, frames 8.1M, mean epr 0.00, run loss -3.12
time 08h 11m 49s, episodes 25912, frames 8.2M, mean epr 0.00, run loss -3.11
time 08h 12m 49s, episodes 25966, frames 8.2M, mean epr 0.00, run loss -2.94
time 08h 13m 49s, episodes 26018, frames 8.2M, mean epr 0.00, run loss -3.16
time 08h 14m 50s, episodes 26074, frames 8.2M, mean epr 0.00, run loss -3.12
time 08h 15m 50s, episodes 26126, frames 8.2M, mean epr 0.00, run loss -3.14
time 08h 16m 50s, episodes 26181, frames 8.2M, mean epr 0.00, run loss -3.09
time 08h 17m 51s, episodes 26233, frames 8.2M, mean epr 0.00, run loss -3.10
time 08h 18m 51s, episodes 26289, frames 8.2M, mean epr 0.00, run loss -3.13
time 08h 19m 51s, episodes 26334, frames 8.3M, mean epr 0.00, run loss -3.17
time 08h 20m 51s, episodes 26390, frames 8.3M, mean epr 0.00, run loss -3.07
time 08h 21m 51s, episodes 26441, frames 8.3M, mean epr 0.00, run loss -3.07
time 08h 22m 51s, episodes 26495, frames 8.3M, mean epr 0.00, run loss -2.97
time 08h 23m 51s, episodes 26554, frames 8.3M, mean epr 0.00, run loss -3.05
time 08h 24m 51s, episodes 26609, frames 8.3M, mean epr 0.00, run loss -2.94
time 08h 25m 51s, episodes 26661, frames 8.3M, mean epr 0.00, run loss -3.01
time 08h 26m 51s, episodes 26719, frames 8.3M, mean epr 0.00, run loss -2.90
time 08h 27m 51s, episodes 26771, frames 8.4M, mean epr 0.00, run loss -3.01
time 08h 28m 52s, episodes 26833, frames 8.4M, mean epr 0.00, run loss -2.91
time 08h 29m 52s, episodes 26889, frames 8.4M, mean epr 0.00, run loss -2.94
time 08h 30m 53s, episodes 26941, frames 8.4M, mean epr 0.00, run loss -2.98
time 08h 31m 53s, episodes 26990, frames 8.4M, mean epr 0.00, run loss -3.05
time 08h 32m 53s, episodes 27045, frames 8.4M, mean epr 0.00, run loss -3.03
time 08h 33m 53s, episodes 27100, frames 8.4M, mean epr 0.00, run loss -3.04
time 08h 34m 54s, episodes 27148, frames 8.4M, mean epr 0.00, run loss -3.03
time 08h 35m 54s, episodes 27213, frames 8.5M, mean epr 0.00, run loss -2.92
time 08h 36m 55s, episodes 27265, frames 8.5M, mean epr 0.00, run loss -2.89
time 08h 37m 55s, episodes 27316, frames 8.5M, mean epr 0.00, run loss -3.11
time 08h 38m 55s, episodes 27368, frames 8.5M, mean epr 0.00, run loss -3.05
time 08h 39m 55s, episodes 27424, frames 8.5M, mean epr 0.00, run loss -2.98
time 08h 40m 55s, episodes 27477, frames 8.5M, mean epr 0.00, run loss -3.04
time 08h 41m 55s, episodes 27525, frames 8.5M, mean epr 0.00, run loss -3.09
time 08h 42m 55s, episodes 27580, frames 8.5M, mean epr 0.00, run loss -3.09
time 08h 43m 56s, episodes 27636, frames 8.6M, mean epr 0.00, run loss -3.03
time 08h 44m 56s, episodes 27690, frames 8.6M, mean epr 0.00, run loss -3.01
time 08h 45m 57s, episodes 27748, frames 8.6M, mean epr 0.00, run loss -3.03
time 08h 46m 57s, episodes 27797, frames 8.6M, mean epr 0.00, run loss -2.99
